416	55.6667
417	54.6667
418	54.8889
419	55.5556
420	55.6667
421	55.7778
422	55.5556
423	55.6667
424	55.1111
425	55.5556
426	55.5556
427	55.1111
428	54.5556
429	56
430	55.1111
431	55.4444
432	55.7778
433	54.8889
434	55.3333
435	55.4444
436	55.4444
437	56.2222
438	55
439	55.7778
440	55.7778
441	55.3333
442	56
443	55.6667
444	56
445	56
446	55.4444
447	56.3333
448	56.3333
449	56.1111
450	55.8889
451	56.7778
452	55.4444
453	56.3333
454	56.6667
455	55.6667
456	57.1111
457	57
458	56.1111
459	55.6667
460	56.3333
461	56.8889
462	56.5556
463	56.6667
464	56.2222
465	57
466	57.1111
467	56.7778
468	57.2222
469	57.2222
470	56.8889
471	56.8889
472	57.2222
473	56.8889
474	57.1111
475	56.8889
476	56.4444
477	57.1111
478	57
479	57.1111
480	57.1111
481	56.8889
482	57.5556
483	57.5556
484	58.2222
485	56.8889
486	57.1111
487	57.7778
488	58
489	57.4444
490	57.8889
491	57.8889
492	57.7778
493	57.3333
494	58.8889
495	57.8889
496	57.8889
497	58.2222
498	58.2222
499	58.3333
500	57.7778
501	58.1111
502	59
503	58.8889
504	59
505	59.2222
506	59.1111
507	58.6667
508	58.1111
509	58.3333
510	58.8889
511	58.2222
512	58.6667
513	59.3333
514	57.6667
515	59.2222
516	58.3333
517	58.6667
518	59.2222
519	58.3333
520	58.4444
521	59.4444
522	59.7778
523	58.7778
524	59.4444
525	59.3333
526	59.4444
527	59.2222
528	58.6667
529	59.3333
530	58.8889
531	58.3333
532	59
533	59
534	58.5556
535	58.6667
536	59.2222
537	59.3333
538	59.1111
539	59
540	59.5556
541	59
542	59.5556
543	59.7778
544	60.1111
545	60.2222
546	59.1111
547	59.6667
548	59.8889
549	58.8889
550	59.3333
551	59.4444
552	59.1111
553	59.3333
554	59.2222
555	60
556	59.3333
557	59.3333
558	58.6667
559	59.1111
560	60.3333
561	59.4444
562	60
563	59.7778
564	59.5556
565	60.3333
566	59.8889
567	59.5556
568	59.3333
569	59.8889
570	59.5556
571	59.1111
572	59.8889
573	59
574	60.1111
575	60.5556
576	59.4444
577	59.3333
578	59.4444
579	59.3333
580	59.5556
581	59.4444
582	59
583	60.3333
584	60.5556
585	60.2222
586	59.7778
587	60.3333
588	60.2222
589	61
590	61
591	60.4444
592	59.8889
593	60.2222
594	60.7778
595	61.4444
596	61.1111
597	60.7778
598	61
599	60.8889
600	60.6667
601	61
602	60.7778
603	61
604	61.3333
605	61.3333
606	60.5556
607	61.4444
608	61.3333
609	61.3333
610	61.8889
611	61.1111
612	61.5556
613	61.6667
614	61.3333
615	61.1111
616	61
617	61.3333
618	60.7778
619	60.8889
620	61.4444
621	60.7778
622	61.2222
623	60.8889
624	61.8889
625	61.2222
626	62
627	62
628	62.3333
629	62
630	61.3333
631	61.7778
632	61.3333
633	61.7778
634	61.3333
635	62.5556
636	62.6667
637	61.4444
638	62.2222
639	62
640	62
641	62.4444
642	62.1111
643	62
644	61.7778
645	62.2222
646	62.4444
647	62.3333
648	61.8889
649	62.6667
650	62.5556
651	61.5556
652	61.7778
653	62.3333
654	61.8889
655	62.1111
656	62.3333
657	62.5556
658	62.3333
659	62.8889
660	62.2222
661	61.4444
662	62
663	62.4444
664	62.7778
665	62.3333
666	62
667	62.2222
668	62.4444
669	62
670	62.7778
671	62.6667
672	62.4444
673	63.1111
674	61.7778
675	62.2222
676	62.6667
677	63.3333
678	62.2222
679	62.3333
680	63.2222
681	62.2222
682	62.8889
683	63.1111
684	63.1111
685	62.8889
686	62.4444
687	63
688	63
689	63.3333
690	62.6667
691	63
692	63.4444
693	63.8889
694	63.3333
695	63.2222
696	64
697	62.3333
698	62.4444
699	62.8889
700	63.2222
701	63.3333
702	64
703	64.1111
704	63.1111
705	63.4444
706	62.5556
707	63.6667
708	63.5556
709	64.1111
710	63.3333
711	64.3333
712	64.1111
713	64.1111
714	63.6667
715	63.6667
716	64.2222
717	64.1111
718	64.2222
719	64.4444
720	63
721	63.4444
722	63.7778
723	63.8889
724	64
725	64
726	64
727	63.5556
728	63.7778
729	63.5556
730	64.1111
731	64
732	63.7778
733	63.8889
734	63.8889
735	63.7778
736	63.1111
737	63.7778
738	64.1111
739	64.1111
740	63.7778
741	64.3333
742	63.7778
743	64
744	63.8889
745	64.6667
746	63.6667
747	63.7778
748	64.7778
749	63.7778
750	64.6667
751	63.5556
752	64.5556
753	63.8889
754	63.6667
755	64.4444
756	64.1111
757	64.5556
758	63.8889
759	64.6667
760	64.6667
761	64.4444
762	64.4444
763	64.1111
764	64.4444
765	64.5556
766	63.4444
767	65
768	64.4444
769	65
770	63.8889
771	64.3333
772	64.4444
773	64.4444
774	64.5556
775	64.7778
776	64.3333
777	64.8889
778	64.7778
779	64.3333
780	64.8889
781	64.7778
782	65.5556
783	65.1111
784	65.1111
785	64.8889
786	64.2222
787	64.5556
788	65.2222
789	64.4444
790	65.2222
791	65.2222
792	64.8889
793	65.2222
794	65.1111
795	65.1111
796	65.1111
797	65
798	66
799	64.8889
800	65.8889
801	65.5556
802	65.5556
803	65.1111
804	65
805	65.3333
806	65.4444
807	65.7778
808	65.7778
809	65.2222
810	65.2222
811	65
812	65.8889
813	65.3333
814	66.2222
815	65.5556
816	64.4444
817	66
818	65.6667
819	65.4444
820	65.7778
821	65.1111
822	66.3333
823	65.7778
824	66.1111
825	65.4444
826	66.2222
827	65.6667
828	65.1111
829	65.6667
830	66.2222
831	66.8889
832	66.3333
833	67
834	66.2222
835	65.8889
836	66.2222
837	65.8889
838	66.2222
839	66.6667
840	66.2222
841	66.5556
842	65.8889
843	66.3333
844	66.6667
845	65.5556
846	66.4444
847	66.2222
848	66.2222
849	67
850	66.5556
851	66.7778
852	66.8889
853	66.7778
854	66.5556
855	66.8889
856	67.4444
857	66.6667
858	66.6667
859	67
860	66.4444
861	67
862	66.2222
863	66.3333
864	66.5556
865	66.6667
866	66.5556
867	67
868	67.3333
869	67
870	66.6667
871	67
872	67
873	67.8889
874	66.8889
875	68.1111
876	67
877	66.7778
878	67.3333
879	67.7778
880	66.8889
881	67
882	67.3333
883	66.8889
884	67.3333
885	68
886	67.6667
887	68
888	68.3333
889	67.4444
890	68
891	67.1111
892	66.4444
893	68.1111
894	67.8889
895	68
896	67.5556
897	67.5556
898	67.7778
899	67.6667
900	68
901	68.3333
902	67
903	67.7778
904	67.8889
905	67.4444
906	68.1111
907	68.2222
908	67.7778
909	67.6667
910	67.8889
911	68.2222
912	68.5556
913	67.5556
914	68.2222
915	68.5556
916	68
917	68.5556
918	68.5556
919	67.8889
920	68.7778
921	67.4444
922	68
923	68.3333
924	68.2222
925	68.3333
926	68.3333
927	68.2222
928	68.7778
929	67.5556
930	68.7778
931	68.1111
932	68.4444
933	68.3333
934	67.8889
935	68.4444
936	68.5556
937	68.8889
938	68.2222
939	68.2222
940	68.8889
941	68.6667
942	69.3333
943	68.7778
944	68.3333
945	69.1111
946	68.6667
947	68.8889
948	69.6667
949	69.6667
950	69.2222
951	68.8889
952	68.2222
953	68.2222
954	69.1111
955	68.8889
956	69.3333
957	69.2222
958	68.7778
959	69
960	69.5556
961	68.8889
962	68.7778
963	68.8889
964	69
965	68.7778
966	68.3333
967	69.2222
968	68.7778
969	69.1111
970	70.1111
971	69
972	68.8889
973	69.2222
974	68.7778
975	69.3333
976	69.1111
977	69.3333
978	69.1111
979	69.1111
980	69.4444
981	69.8889
982	69.2222
983	69.1111
984	69.2222
985	69.2222
986	69
987	69.1111
988	69.3333
989	69.3333
990	69.3333
991	69.6667
992	69.2222
993	69
994	69.5556
995	69.6667
996	69.8889
997	68.8889
998	69.4444
999	69.2222
1000	69.3333
